起点节点code,起点节点名称,终点节点id,终点节点名称,主体产业链关系,开始时间,结束时间,数据来源
286449,梅花生物科技集团股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1165147,早康枸杞股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1165147,早康枸杞股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
7101866,杭州顺丰同城实业股份有限公司,AGRI008011,冷藏运输配送,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
7101866,杭州顺丰同城实业股份有限公司,AGRI008002,生鲜冷链物流,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
7101866,杭州顺丰同城实业股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
329152,超大现代农业(控股)有限公司,AGRI006001,粮食作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
329152,超大现代农业(控股)有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
329152,超大现代农业(控股)有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8192848,京东物流股份有限公司,AGRI008002,生鲜冷链物流,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8192848,京东物流股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8192848,京东物流股份有限公司,AGRI008003,食材供应链服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286567,中粮糖业控股股份有限公司,AGRI007007,制糖工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286567,中粮糖业控股股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2956964,甘肃陇萃堂营养保健食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1164942,湖北裕国菇业股份有限公司,AGRI007008,水产品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1164942,湖北裕国菇业股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
351208,大连微冷食品股份有限公司,AGRI007008,水产品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
351208,大连微冷食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286090,山东省中鲁远洋渔业股份有限公司,AGRI006005,水产养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286090,山东省中鲁远洋渔业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286090,山东省中鲁远洋渔业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2140547,南京虎凤蝶电子商务科技股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2140547,南京虎凤蝶电子商务科技股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2372764,富一国际控股有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2372764,富一国际控股有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
574025,福建省永安林业(集团)股份有限公司,AGRI006006,林业生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
574025,福建省永安林业(集团)股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
574025,福建省永安林业(集团)股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
351274,中国蒙牛乳业有限公司,AGRI007006,乳制品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
351274,中国蒙牛乳业有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2375573,宇都供应链(山东)股份有限公司,AGRI008006,农产品进出口贸易,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2375573,宇都供应链(山东)股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8192809,双财庄有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8192809,双财庄有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8192811,富景中国控股有限公司,AGRI006001,粮食作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8192811,富景中国控股有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8192811,富景中国控股有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1924710,河南恒瑞淀粉科技股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1924710,河南恒瑞淀粉科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2205466,上海全胜物流股份有限公司,AGRI008010,冷库仓储服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2205466,上海全胜物流股份有限公司,AGRI008002,生鲜冷链物流,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2205466,上海全胜物流股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1124205,安徽皖垦种业股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1124205,安徽皖垦种业股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
574032,三江购物俱乐部股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
574032,三江购物俱乐部股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2117266,宁夏骏华月牙湖农牧科技股份有限公司,AGRI006022,蛋鸡养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2117266,宁夏骏华月牙湖农牧科技股份有限公司,AGRI006004,家禽养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2117266,宁夏骏华月牙湖农牧科技股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2117266,宁夏骏华月牙湖农牧科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
104108617,深圳丰德康种业股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
104108617,深圳丰德康种业股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285616,厦门象屿股份有限公司,AGRI008003,食材供应链服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285616,厦门象屿股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285828,浙江新安化工集团股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285828,浙江新安化工集团股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
369385,山东得利斯食品股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
369385,山东得利斯食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286376,新疆塔里木农业综合开发股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286376,新疆塔里木农业综合开发股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286376,新疆塔里木农业综合开发股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
886086,山东三元生物科技股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
886086,山东三元生物科技股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
886086,山东三元生物科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
458670,新疆天润乳业股份有限公司,AGRI007006,乳制品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
458670,新疆天润乳业股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2313486,湖北玉如意生物科技股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2313486,湖北玉如意生物科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8116317,山东邦基科技股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8116317,山东邦基科技股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8116317,山东邦基科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
814382,高鑫零售有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
814382,高鑫零售有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
345042,山东东方海洋科技股份有限公司,AGRI007008,水产品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
345042,山东东方海洋科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
840572,安徽广信农化股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
840572,安徽广信农化股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
840572,安徽广信农化股份有限公司,AGRI003007,杀菌剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286005,湖南正虹科技发展股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286005,湖南正虹科技发展股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286005,湖南正虹科技发展股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8112649,中国优然牧业集团有限公司,AGRI006020,奶牛养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8112649,中国优然牧业集团有限公司,AGRI006003,家畜养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8112649,中国优然牧业集团有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
8112649,中国优然牧业集团有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2058193,山东先达农化股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2058193,山东先达农化股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286347,南通江山农药化工股份有限公司,AGRI003019,灭生性除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286347,南通江山农药化工股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286347,南通江山农药化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3336300,椰丰集团有限公司,AGRI007002,植物油加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3336300,椰丰集团有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
339096,维他奶国际集团有限公司,AGRI007011,液态奶,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
339096,维他奶国际集团有限公司,AGRI007006,乳制品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
339096,维他奶国际集团有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
334776,香港食品投资控股有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
334776,香港食品投资控股有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1153936,绿康生化股份有限公司,AGRI005002,兽用化学药品制剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1153936,绿康生化股份有限公司,AGRI000005,动物保健与兽药,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1153936,绿康生化股份有限公司,AGRI005003,中兽药,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4106682,上海生农生化制品股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4106682,上海生农生化制品股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2406766,江苏世昌农牧集团股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2406766,江苏世昌农牧集团股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2406766,江苏世昌农牧集团股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2552423,内蒙古澳菲利食品股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2552423,内蒙古澳菲利食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4153614,广西绿友农生物科技股份有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4153614,广西绿友农生物科技股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286355,中储发展股份有限公司,AGRI007009,农产品冷链仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286355,中储发展股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286355,中储发展股份有限公司,AGRI007010,粮食收储与储备运营,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2540115,山东绿霸化工股份有限公司,AGRI003005,除草剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2540115,山东绿霸化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2540115,山东绿霸化工股份有限公司,AGRI003006,杀虫剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4106718,浙江凯鸿供应链集团股份有限公司,AGRI008003,食材供应链服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4106718,浙江凯鸿供应链集团股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3426363,山西东方亮生命科技股份有限公司,AGRI007001,粮食加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3426363,山西东方亮生命科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1083230,浙江华统肉制品股份有限公司,AGRI007004,屠宰与肉类分割,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1083230,浙江华统肉制品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1083230,浙江华统肉制品股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2546683,平顶山金晶生物科技股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2546683,平顶山金晶生物科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286371,内蒙古伊利实业集团股份有限公司,AGRI007006,乳制品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286371,内蒙古伊利实业集团股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
338850,中国雨润食品集团有限公司,AGRI007004,屠宰与肉类分割,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
338850,中国雨润食品集团有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
338850,中国雨润食品集团有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285980,厦门国贸集团股份有限公司,AGRI008006,农产品进出口贸易,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285980,厦门国贸集团股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4153540,岳阳峰岭菁华生态科技股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4153540,岳阳峰岭菁华生态科技股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4153540,岳阳峰岭菁华生态科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2431627,山西长荣农业科技股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2431627,山西长荣农业科技股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2431627,山西长荣农业科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2496013,黑龙江省恒源食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285982,金宇生物技术股份有限公司,AGRI005001,兽用疫苗,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285982,金宇生物技术股份有限公司,AGRI000005,动物保健与兽药,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285564,袁隆平农业高科技股份有限公司,AGRI002008,杂交玉米种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285564,袁隆平农业高科技股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285564,袁隆平农业高科技股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285564,袁隆平农业高科技股份有限公司,AGRI002009,杂交水稻种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286401,深圳市深粮控股股份有限公司,AGRI007001,粮食加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286401,深圳市深粮控股股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
770209,健合(H&H)国际控股有限公司,AGRI007012,乳粉,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
770209,健合(H&H)国际控股有限公司,AGRI007006,乳制品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
770209,健合(H&H)国际控股有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
314648,浙江伊宝馨生物科技股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
314648,浙江伊宝馨生物科技股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
314648,浙江伊宝馨生物科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
331358,南通醋酸化工股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
331358,南通醋酸化工股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
331358,南通醋酸化工股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2428276,江苏同益国际物流股份有限公司,AGRI008002,生鲜冷链物流,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2428276,江苏同益国际物流股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
772164,成都云图控股股份有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
772164,成都云图控股股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4142759,英记茶庄集团有限公司,AGRI007001,粮食加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4142759,英记茶庄集团有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285507,浙江东日股份有限公司,AGRI008001,农产品批发市场,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285507,浙江东日股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1996775,新疆锦棉种业科技股份有限公司,AGRI002002,经济作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1996775,新疆锦棉种业科技股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3356232,广州一菩润生智慧科技股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3356232,广州一菩润生智慧科技股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3356232,广州一菩润生智慧科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539100,安徽省文胜生物工程股份有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539100,安徽省文胜生物工程股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3426487,上海农好饲料股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3426487,上海农好饲料股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
3426487,上海农好饲料股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539111,河北一森林业发展股份有限公司,AGRI006006,林业生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539111,河北一森林业发展股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539111,河北一森林业发展股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2375575,云南海潮集团听牧肉牛产业股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2375575,云南海潮集团听牧肉牛产业股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2546624,黑龙江省五米常香农业科技发展股份有限公司,AGRI007001,粮食加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2546624,黑龙江省五米常香农业科技发展股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1129509,江苏苏利精细化工股份有限公司,AGRI003007,杀菌剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1129509,江苏苏利精细化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
288167,云南景谷林业股份有限公司,AGRI006006,林业生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
288167,云南景谷林业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
288167,云南景谷林业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539727,江苏立华食品集团股份有限公司,AGRI006012,黄羽肉鸡养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539727,江苏立华食品集团股份有限公司,AGRI006004,家禽养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539727,江苏立华食品集团股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539727,江苏立华食品集团股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286036,黑龙江北大荒农业股份有限公司,AGRI006001,粮食作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286036,黑龙江北大荒农业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286036,黑龙江北大荒农业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1335314,熊猫乳品集团股份有限公司,AGRI007012,乳粉,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1335314,熊猫乳品集团股份有限公司,AGRI007006,乳制品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1335314,熊猫乳品集团股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539097,北京瓜尔润科技股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2539097,北京瓜尔润科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
361178,深圳润康生态环境股份有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
361178,深圳润康生态环境股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
776422,广东省普路通供应链管理股份有限公司,AGRI008003,食材供应链服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
776422,广东省普路通供应链管理股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286783,上海妙可蓝多食品科技股份有限公司,AGRI007006,乳制品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286783,上海妙可蓝多食品科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4126843,江苏金色农业股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
4126843,江苏金色农业股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
865302,宏辉果蔬股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
865302,宏辉果蔬股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
865302,宏辉果蔬股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286353,中牧实业股份有限公司,AGRI005001,兽用疫苗,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286353,中牧实业股份有限公司,AGRI000005,动物保健与兽药,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286353,中牧实业股份有限公司,AGRI005002,兽用化学药品制剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
770526,中国现代牧业控股有限公司,AGRI006020,奶牛养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
770526,中国现代牧业控股有限公司,AGRI006003,家畜养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
